place_name,category,activity,latitude,longitude,source_reference,source_url,classification
Koththiyapulai Pillaiyar temple,Temples,Culture,7.6395138,81.685336,way/463203379,https://www.openstreetmap.org/way/463203379,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Koththiyapulai Pillaiyar temple,Temples,Heritage,7.6395138,81.685336,way/463203379,https://www.openstreetmap.org/way/463203379,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Koththiyapulai Pillaiyar temple,Temples,Photography,7.6395138,81.685336,way/463203379,https://www.openstreetmap.org/way/463203379,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Koththukulathu Maariyamman Kovil,Temples,Temple visit,7.728308,81.6761506,way/233226451,https://www.openstreetmap.org/way/233226451,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Koththukulathu Maariyamman Kovil,Temples,Culture,7.728308,81.6761506,way/233226451,https://www.openstreetmap.org/way/233226451,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Koththukulathu Maariyamman Kovil,Temples,Heritage,7.728308,81.6761506,way/233226451,https://www.openstreetmap.org/way/233226451,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Koththukulathu Maariyamman Kovil,Temples,Photography,7.728308,81.6761506,way/233226451,https://www.openstreetmap.org/way/233226451,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kotikagoda Rajamaha Viharaya,Temples,Temple visit,5.953803,80.5189863,node/1650277118,https://www.openstreetmap.org/node/1650277118,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kotikagoda Rajamaha Viharaya,Temples,Culture,5.953803,80.5189863,node/1650277118,https://www.openstreetmap.org/node/1650277118,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kotikagoda Rajamaha Viharaya,Temples,Heritage,5.953803,80.5189863,node/1650277118,https://www.openstreetmap.org/node/1650277118,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kotikagoda Rajamaha Viharaya,Temples,Photography,5.953803,80.5189863,node/1650277118,https://www.openstreetmap.org/node/1650277118,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kotogala Aranya Senasanaya,Temples,Temple visit,7.9574635,80.6479919,node/13829943901,https://www.openstreetmap.org/node/13829943901,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kotogala Aranya Senasanaya,Temples,Culture,7.9574635,80.6479919,node/13829943901,https://www.openstreetmap.org/node/13829943901,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kotogala Aranya Senasanaya,Temples,Heritage,7.9574635,80.6479919,node/13829943901,https://www.openstreetmap.org/node/13829943901,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kotogala Aranya Senasanaya,Temples,Photography,7.9574635,80.6479919,node/13829943901,https://www.openstreetmap.org/node/13829943901,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kottawa Nagaaranya Aranya Senasanaya,Temples,Temple visit,6.1033813,80.3100441,node/5265734681,https://www.openstreetmap.org/node/5265734681,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kottawa Nagaaranya Aranya Senasanaya,Temples,Culture,6.1033813,80.3100441,node/5265734681,https://www.openstreetmap.org/node/5265734681,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kottawa Nagaaranya Aranya Senasanaya,Temples,Heritage,6.1033813,80.3100441,node/5265734681,https://www.openstreetmap.org/node/5265734681,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kottawa Nagaaranya Aranya Senasanaya,Temples,Photography,6.1033813,80.3100441,node/5265734681,https://www.openstreetmap.org/node/5265734681,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kotte Rajamaha Viharaya,Temples,Temple visit,6.8814277,79.9043667,node/269362613,https://www.openstreetmap.org/node/269362613,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kotte Rajamaha Viharaya,Temples,Culture,6.8814277,79.9043667,node/269362613,https://www.openstreetmap.org/node/269362613,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kotte Rajamaha Viharaya,Temples,Heritage,6.8814277,79.9043667,node/269362613,https://www.openstreetmap.org/node/269362613,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kotte Rajamaha Viharaya,Temples,Photography,6.8814277,79.9043667,node/269362613,https://www.openstreetmap.org/node/269362613,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kottimbulwala Rajamaha Viharaya,Temples,Temple visit,6.5508573,80.7314722,node/4146042100,https://www.openstreetmap.org/node/4146042100,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kottimbulwala Rajamaha Viharaya,Temples,Culture,6.5508573,80.7314722,node/4146042100,https://www.openstreetmap.org/node/4146042100,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kottimbulwala Rajamaha Viharaya,Temples,Heritage,6.5508573,80.7314722,node/4146042100,https://www.openstreetmap.org/node/4146042100,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kottimbulwala Rajamaha Viharaya,Temples,Photography,6.5508573,80.7314722,node/4146042100,https://www.openstreetmap.org/node/4146042100,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kovil,Temples,Temple visit,6.7132808,79.9072708,node/2339446807,https://www.openstreetmap.org/node/2339446807,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kovil,Temples,Culture,6.7132808,79.9072708,node/2339446807,https://www.openstreetmap.org/node/2339446807,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kovil,Temples,Heritage,6.7132808,79.9072708,node/2339446807,https://www.openstreetmap.org/node/2339446807,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kovil,Temples,Photography,6.7132808,79.9072708,node/2339446807,https://www.openstreetmap.org/node/2339446807,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kovil,Temples,Temple visit,6.9554986,79.8843057,node/3403175027,https://www.openstreetmap.org/node/3403175027,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kovil,Temples,Culture,6.9554986,79.8843057,node/3403175027,https://www.openstreetmap.org/node/3403175027,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kovil,Temples,Heritage,6.9554986,79.8843057,node/3403175027,https://www.openstreetmap.org/node/3403175027,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kovil,Temples,Photography,6.9554986,79.8843057,node/3403175027,https://www.openstreetmap.org/node/3403175027,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kovil,Temples,Temple visit,9.6058945,79.9912381,node/3529527389,https://www.openstreetmap.org/node/3529527389,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kovil,Temples,Culture,9.6058945,79.9912381,node/3529527389,https://www.openstreetmap.org/node/3529527389,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kovil,Temples,Heritage,9.6058945,79.9912381,node/3529527389,https://www.openstreetmap.org/node/3529527389,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kovil,Temples,Photography,9.6058945,79.9912381,node/3529527389,https://www.openstreetmap.org/node/3529527389,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kovil,Temples,Temple visit,9.5790442,79.8579136,node/3540581101,https://www.openstreetmap.org/node/3540581101,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kovil,Temples,Culture,9.5790442,79.8579136,node/3540581101,https://www.openstreetmap.org/node/3540581101,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kovil,Temples,Heritage,9.5790442,79.8579136,node/3540581101,https://www.openstreetmap.org/node/3540581101,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kovil,Temples,Photography,9.5790442,79.8579136,node/3540581101,https://www.openstreetmap.org/node/3540581101,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kovil,Temples,Temple visit,9.5679835,79.8505209,node/3540581308,https://www.openstreetmap.org/node/3540581308,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kovil,Temples,Culture,9.5679835,79.8505209,node/3540581308,https://www.openstreetmap.org/node/3540581308,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kovil,Temples,Heritage,9.5679835,79.8505209,node/3540581308,https://www.openstreetmap.org/node/3540581308,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kovil,Temples,Photography,9.5679835,79.8505209,node/3540581308,https://www.openstreetmap.org/node/3540581308,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kovil,Temples,Temple visit,9.584429,79.8446474,node/3540581333,https://www.openstreetmap.org/node/3540581333,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kovil,Temples,Culture,9.584429,79.8446474,node/3540581333,https://www.openstreetmap.org/node/3540581333,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kovil,Temples,Heritage,9.584429,79.8446474,node/3540581333,https://www.openstreetmap.org/node/3540581333,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kovil,Temples,Photography,9.584429,79.8446474,node/3540581333,https://www.openstreetmap.org/node/3540581333,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kovil,Temples,Temple visit,9.5814349,79.8523182,node/3540582165,https://www.openstreetmap.org/node/3540582165,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kovil,Temples,Culture,9.5814349,79.8523182,node/3540582165,https://www.openstreetmap.org/node/3540582165,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kovil,Temples,Heritage,9.5814349,79.8523182,node/3540582165,https://www.openstreetmap.org/node/3540582165,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kovil,Temples,Photography,9.5814349,79.8523182,node/3540582165,https://www.openstreetmap.org/node/3540582165,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kovil,Temples,Temple visit,9.6052797,79.8612234,node/3540582170,https://www.openstreetmap.org/node/3540582170,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kovil,Temples,Culture,9.6052797,79.8612234,node/3540582170,https://www.openstreetmap.org/node/3540582170,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kovil,Temples,Heritage,9.6052797,79.8612234,node/3540582170,https://www.openstreetmap.org/node/3540582170,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kovil,Temples,Photography,9.6052797,79.8612234,node/3540582170,https://www.openstreetmap.org/node/3540582170,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kovil,Temples,Temple visit,9.6257177,79.8929668,node/3541323171,https://www.openstreetmap.org/node/3541323171,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kovil,Temples,Culture,9.6257177,79.8929668,node/3541323171,https://www.openstreetmap.org/node/3541323171,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kovil,Temples,Heritage,9.6257177,79.8929668,node/3541323171,https://www.openstreetmap.org/node/3541323171,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kovil,Temples,Photography,9.6257177,79.8929668,node/3541323171,https://www.openstreetmap.org/node/3541323171,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kovil,Temples,Temple visit,9.6316703,79.914513,node/3541340921,https://www.openstreetmap.org/node/3541340921,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kovil,Temples,Culture,9.6316703,79.914513,node/3541340921,https://www.openstreetmap.org/node/3541340921,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kovil,Temples,Heritage,9.6316703,79.914513,node/3541340921,https://www.openstreetmap.org/node/3541340921,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kovil,Temples,Photography,9.6316703,79.914513,node/3541340921,https://www.openstreetmap.org/node/3541340921,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kovil,Temples,Temple visit,9.621267,79.9778239,node/3541619138,https://www.openstreetmap.org/node/3541619138,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kovil,Temples,Culture,9.621267,79.9778239,node/3541619138,https://www.openstreetmap.org/node/3541619138,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kovil,Temples,Heritage,9.621267,79.9778239,node/3541619138,https://www.openstreetmap.org/node/3541619138,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kovil,Temples,Photography,9.621267,79.9778239,node/3541619138,https://www.openstreetmap.org/node/3541619138,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kovil,Temples,Temple visit,9.6428612,79.9379233,node/3541629150,https://www.openstreetmap.org/node/3541629150,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kovil,Temples,Culture,9.6428612,79.9379233,node/3541629150,https://www.openstreetmap.org/node/3541629150,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kovil,Temples,Heritage,9.6428612,79.9379233,node/3541629150,https://www.openstreetmap.org/node/3541629150,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kovil,Temples,Photography,9.6428612,79.9379233,node/3541629150,https://www.openstreetmap.org/node/3541629150,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kovil,Temples,Temple visit,9.5964667,79.7697503,node/3544826458,https://www.openstreetmap.org/node/3544826458,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kovil,Temples,Culture,9.5964667,79.7697503,node/3544826458,https://www.openstreetmap.org/node/3544826458,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kovil,Temples,Heritage,9.5964667,79.7697503,node/3544826458,https://www.openstreetmap.org/node/3544826458,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kovil,Temples,Photography,9.5964667,79.7697503,node/3544826458,https://www.openstreetmap.org/node/3544826458,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kovil,Temples,Temple visit,9.591939,79.7640426,node/3544827326,https://www.openstreetmap.org/node/3544827326,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kovil,Temples,Culture,9.591939,79.7640426,node/3544827326,https://www.openstreetmap.org/node/3544827326,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kovil,Temples,Heritage,9.591939,79.7640426,node/3544827326,https://www.openstreetmap.org/node/3544827326,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kovil,Temples,Photography,9.591939,79.7640426,node/3544827326,https://www.openstreetmap.org/node/3544827326,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kovil,Temples,Temple visit,9.5923886,79.770555,node/3544828517,https://www.openstreetmap.org/node/3544828517,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kovil,Temples,Culture,9.5923886,79.770555,node/3544828517,https://www.openstreetmap.org/node/3544828517,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kovil,Temples,Heritage,9.5923886,79.770555,node/3544828517,https://www.openstreetmap.org/node/3544828517,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kovil,Temples,Photography,9.5923886,79.770555,node/3544828517,https://www.openstreetmap.org/node/3544828517,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kovil,Temples,Temple visit,9.5852055,79.7733445,node/3544829539,https://www.openstreetmap.org/node/3544829539,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kovil,Temples,Culture,9.5852055,79.7733445,node/3544829539,https://www.openstreetmap.org/node/3544829539,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kovil,Temples,Heritage,9.5852055,79.7733445,node/3544829539,https://www.openstreetmap.org/node/3544829539,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kovil,Temples,Photography,9.5852055,79.7733445,node/3544829539,https://www.openstreetmap.org/node/3544829539,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kovil,Temples,Temple visit,9.6075636,79.7662688,node/3544843982,https://www.openstreetmap.org/node/3544843982,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kovil,Temples,Culture,9.6075636,79.7662688,node/3544843982,https://www.openstreetmap.org/node/3544843982,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kovil,Temples,Heritage,9.6075636,79.7662688,node/3544843982,https://www.openstreetmap.org/node/3544843982,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kovil,Temples,Photography,9.6075636,79.7662688,node/3544843982,https://www.openstreetmap.org/node/3544843982,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kovil,Temples,Temple visit,9.6154761,79.7679264,node/3544854194,https://www.openstreetmap.org/node/3544854194,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kovil,Temples,Culture,9.6154761,79.7679264,node/3544854194,https://www.openstreetmap.org/node/3544854194,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kovil,Temples,Heritage,9.6154761,79.7679264,node/3544854194,https://www.openstreetmap.org/node/3544854194,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kovil,Temples,Photography,9.6154761,79.7679264,node/3544854194,https://www.openstreetmap.org/node/3544854194,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kovil,Temples,Temple visit,9.6014387,79.7658128,node/3544865811,https://www.openstreetmap.org/node/3544865811,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kovil,Temples,Culture,9.6014387,79.7658128,node/3544865811,https://www.openstreetmap.org/node/3544865811,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kovil,Temples,Heritage,9.6014387,79.7658128,node/3544865811,https://www.openstreetmap.org/node/3544865811,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kovil,Temples,Photography,9.6014387,79.7658128,node/3544865811,https://www.openstreetmap.org/node/3544865811,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kovil,Temples,Temple visit,9.6148097,79.7656224,node/3544869392,https://www.openstreetmap.org/node/3544869392,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kovil,Temples,Culture,9.6148097,79.7656224,node/3544869392,https://www.openstreetmap.org/node/3544869392,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kovil,Temples,Heritage,9.6148097,79.7656224,node/3544869392,https://www.openstreetmap.org/node/3544869392,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kovil,Temples,Photography,9.6148097,79.7656224,node/3544869392,https://www.openstreetmap.org/node/3544869392,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kovil,Temples,Temple visit,9.646019,79.7740579,node/3544965895,https://www.openstreetmap.org/node/3544965895,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kovil,Temples,Culture,9.646019,79.7740579,node/3544965895,https://www.openstreetmap.org/node/3544965895,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kovil,Temples,Heritage,9.646019,79.7740579,node/3544965895,https://www.openstreetmap.org/node/3544965895,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kovil,Temples,Photography,9.646019,79.7740579,node/3544965895,https://www.openstreetmap.org/node/3544965895,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kovil,Temples,Temple visit,9.6592508,79.7719336,node/3544967328,https://www.openstreetmap.org/node/3544967328,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kovil,Temples,Culture,9.6592508,79.7719336,node/3544967328,https://www.openstreetmap.org/node/3544967328,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kovil,Temples,Heritage,9.6592508,79.7719336,node/3544967328,https://www.openstreetmap.org/node/3544967328,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kovil,Temples,Photography,9.6592508,79.7719336,node/3544967328,https://www.openstreetmap.org/node/3544967328,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kovil,Temples,Temple visit,9.6658347,79.7709358,node/3544979913,https://www.openstreetmap.org/node/3544979913,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kovil,Temples,Culture,9.6658347,79.7709358,node/3544979913,https://www.openstreetmap.org/node/3544979913,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kovil,Temples,Heritage,9.6658347,79.7709358,node/3544979913,https://www.openstreetmap.org/node/3544979913,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kovil,Temples,Photography,9.6658347,79.7709358,node/3544979913,https://www.openstreetmap.org/node/3544979913,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kovil,Temples,Temple visit,9.6671991,79.7781402,node/3544991809,https://www.openstreetmap.org/node/3544991809,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kovil,Temples,Culture,9.6671991,79.7781402,node/3544991809,https://www.openstreetmap.org/node/3544991809,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kovil,Temples,Heritage,9.6671991,79.7781402,node/3544991809,https://www.openstreetmap.org/node/3544991809,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kovil,Temples,Photography,9.6671991,79.7781402,node/3544991809,https://www.openstreetmap.org/node/3544991809,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kovil,Temples,Temple visit,9.6710912,79.7773356,node/3545020936,https://www.openstreetmap.org/node/3545020936,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kovil,Temples,Culture,9.6710912,79.7773356,node/3545020936,https://www.openstreetmap.org/node/3545020936,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kovil,Temples,Heritage,9.6710912,79.7773356,node/3545020936,https://www.openstreetmap.org/node/3545020936,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kovil,Temples,Photography,9.6710912,79.7773356,node/3545020936,https://www.openstreetmap.org/node/3545020936,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kovil,Temples,Temple visit,9.7424943,79.8727207,node/3551506622,https://www.openstreetmap.org/node/3551506622,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kovil,Temples,Culture,9.7424943,79.8727207,node/3551506622,https://www.openstreetmap.org/node/3551506622,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kovil,Temples,Heritage,9.7424943,79.8727207,node/3551506622,https://www.openstreetmap.org/node/3551506622,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kovil,Temples,Photography,9.7424943,79.8727207,node/3551506622,https://www.openstreetmap.org/node/3551506622,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kovil,Temples,Temple visit,9.7409875,79.8723077,node/3551512646,https://www.openstreetmap.org/node/3551512646,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kovil,Temples,Culture,9.7409875,79.8723077,node/3551512646,https://www.openstreetmap.org/node/3551512646,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kovil,Temples,Heritage,9.7409875,79.8723077,node/3551512646,https://www.openstreetmap.org/node/3551512646,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kovil,Temples,Photography,9.7409875,79.8723077,node/3551512646,https://www.openstreetmap.org/node/3551512646,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kovil,Temples,Temple visit,9.7256229,79.8651193,node/3551518422,https://www.openstreetmap.org/node/3551518422,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kovil,Temples,Culture,9.7256229,79.8651193,node/3551518422,https://www.openstreetmap.org/node/3551518422,DERIVED_FROM_OSM_CATEGORY_AND_NAME
Kovil,Temples,Heritage,9.7256229,79.8651193,node/3551518422,https://www.openstreetmap.org/node/3551518422,DERIVED_FROM_OSM_CATEGORY_AND_NAME
